protocol_id;x;facs;github;NROWS;NCOLS;row_to_check;content;tricky
prot-1950--ak--14;107;https://betalab.kb.se/prot-1950--ak--14/prot_1950__ak__14-107.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--ak--14.xml#L10655;99;2;6;guld.;
prot-1950--ak--14;107;https://betalab.kb.se/prot-1950--ak--14/prot_1950__ak__14-107.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--ak--14.xml#L10655;99;2;21;gasatt, att dessa inköp på något sätt ifrå-;
prot-1950--ak--14;107;https://betalab.kb.se/prot-1950--ak--14/prot_1950__ak__14-107.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--ak--14.xml#L10655;99;2;28;joner US-dollars eller enligt nuvarande;
prot-1950--ak--14;107;https://betalab.kb.se/prot-1950--ak--14/prot_1950__ak__14-107.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--ak--14.xml#L10655;99;2;60;vesteringar, såsom framgår av vad  som;
prot-1950--ak--14;107;https://betalab.kb.se/prot-1950--ak--14/prot_1950__ak__14-107.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--ak--14.xml#L10655;99;2;90;ha haft föredragningar och ha vid olika;
prot-1950--ak--14;107;https://betalab.kb.se/prot-1950--ak--14/prot_1950__ak__14-107.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--ak--14.xml#L10655;99;2;93;skottet en rätt stor tveksamhet, åt-;
prot-1950--fk--11;1;https://betalab.kb.se/prot-1950--fk--11/prot_1950__fk__11-001.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--11.xml#L130;42;1;21;-nr 46, ang. pensionering genom statens pensionsanstalt av bi-;
prot-1950--fk--11;1;https://betalab.kb.se/prot-1950--fk--11/prot_1950__fk__11-001.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--11.xml#L130;42;1;28;— nr 28, ang. Rätt för jordbrukare att vid inkomsttaxering åtnjuta;
prot-1950--fk--11;1;https://betalab.kb.se/prot-1950--fk--11/prot_1950__fk__11-001.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1950/prot-1950--fk--11.xml#L130;42;1;40;Första kammarens allmänna beredningsutskotts utlåtande nr 11,;
prot-1951--ak--2;220;https://betalab.kb.se/prot-1951--ak--2/prot_1951__ak__2-220.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--2.xml#L19224;96;2;1;Lördagen den 20 januari 1951 em. Nr 2. 221;
prot-1951--ak--2;220;https://betalab.kb.se/prot-1951--ak--2/prot_1951__ak__2-220.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--2.xml#L19224;96;2;11;moraliskt förfömande av vad som skett,;
prot-1951--ak--2;220;https://betalab.kb.se/prot-1951--ak--2/prot_1951__ak__2-220.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--2.xml#L19224;96;2;12;moraliskt fördömande av vad som skett,;
prot-1951--ak--2;220;https://betalab.kb.se/prot-1951--ak--2/prot_1951__ak__2-220.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--2.xml#L19224;96;2;17;utgöra en inledning till sådana, utan att;
prot-1951--ak--2;220;https://betalab.kb.se/prot-1951--ak--2/prot_1951__ak__2-220.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--2.xml#L19224;96;2;85;Herr HEDLUND i Rådom: Herr tal-;
prot-1951--ak--2;220;https://betalab.kb.se/prot-1951--ak--2/prot_1951__ak__2-220.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--2.xml#L19224;96;2;87;selsätta statsmakterna i skilda länder i;
prot-1951--ak--3;10;https://betalab.kb.se/prot-1951--ak--3/prot_1951__ak__3-010.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--3.xml#L1059;104;2;23;"sendets organisation m. m.;";
prot-1951--ak--3;10;https://betalab.kb.se/prot-1951--ak--3/prot_1951__ak__3-010.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--3.xml#L1059;104;2;55;"A. Isaksson;";
prot-1951--ak--3;10;https://betalab.kb.se/prot-1951--ak--3/prot_1951__ak__3-010.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--3.xml#L1059;104;2;69;nr 117, av herr Swedberg m. fl., om;
prot-1951--ak--3;10;https://betalab.kb.se/prot-1951--ak--3/prot_1951__ak__3-010.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--3.xml#L1059;104;2;75;jordbruksfastighet enligt bokförings-;
