protocol_id;x;facs;github;NROWS;NCOLS;row_to_check;content;tricky
prot-1940--ak--26;2;https://betalab.kb.se/prot-1940--ak--26/prot_1940__ak__26-002.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1940/prot-1940--ak--26.xml#L224;46;1;19;då vill jag i de svenska arbetarkvinnornas namn förklara, att denna lag också;
prot-1940--ak--26;2;https://betalab.kb.se/prot-1940--ak--26/prot_1940__ak__26-002.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1940/prot-1940--ak--26.xml#L224;46;1;35;Föredrogs, men bordlades åter andra kammarens femte tillfälliga utskotts;
prot-1940--ak--26;2;https://betalab.kb.se/prot-1940--ak--26/prot_1940__ak__26-002.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1940/prot-1940--ak--26.xml#L224;46;1;41;§ 10.;
prot-1940--fk--3;96;https://betalab.kb.se/prot-1940--fk--3/prot_1940__fk__3-096.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1940/prot-1940--fk--3.xml#L7828;54;1;16;hjälp. En internationell vädjan I denna riktning har under svensk medverkan;
prot-1940--fk--3;96;https://betalab.kb.se/prot-1940--fk--3/prot_1940__fk__3-096.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1940/prot-1940--fk--3.xml#L7828;54;1;33;på ett något tidigare stadium. Vidare skulle jag vilja hemställa till vederbö- ;
prot-1940--fk--3;96;https://betalab.kb.se/prot-1940--fk--3/prot_1940__fk__3-096.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1940/prot-1940--fk--3.xml#L7828;54;1;38;ställan, som jag naturlingtvis främst har anledning att rikta till mina kam-;
prot-1941--ak--7;29;https://betalab.kb.se/prot-1941--ak--7/prot_1941__ak__7-029.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1941/prot-1941--ak--7.xml#L2588;53;1;2;Förslag till lag om dyrtidstillägg å folkpensioner, invalidunderstöd och;
prot-1941--ak--7;29;https://betalab.kb.se/prot-1941--ak--7/prot_1941__ak__7-029.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1941/prot-1941--ak--7.xml#L2588;53;1;22;det andra anser jag, att förslag I anledning av sådan omprövning bör helt;
prot-1941--ak--7;29;https://betalab.kb.se/prot-1941--ak--7/prot_1941__ak__7-029.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1941/prot-1941--ak--7.xml#L2588;53;1;43;föreliggande propositionen väckt en motion, vars yrkande går ut på att dyr-;
prot-1941--fk--29;10;https://betalab.kb.se/prot-1941--fk--29/prot_1941__fk__29-010.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1941/prot-1941--fk--29.xml#L945;53;1;14;så sent som den 17 januari i år beslutande, att den gjorde framställningen icke;
