protocol_id;x;facs;github;NROWS;NCOLS;row_to_check;content;tricky
prot-1870--ak--0307;35;https://betalab.kb.se/prot-1870--ak--0307/prot_1870__ak__0307-035.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--ak--0307.xml#L2608;51;1;9;högst obetydlig trafik för banan och böra ej ega något inflytande på ba-;
prot-1870--ak--0307;35;https://betalab.kb.se/prot-1870--ak--0307/prot_1870__ak__0307-035.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--ak--0307.xml#L2608;51;1;14;nordvestra Westmanlands bergslag med närmaste Mälare-hamn samt Stock-;
prot-1870--ak--0307;35;https://betalab.kb.se/prot-1870--ak--0307/prot_1870__ak__0307-035.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--ak--0307.xml#L2608;51;1;49;stora bruksdistrikt få på denna väg en ständig, året om oafbruten ut-;
prot-1870--ak--0430;58;https://betalab.kb.se/prot-1870--ak--0430/prot_1870__ak__0430-058.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--ak--0430.xml#L4407;48;1;16;hället, och om han ej skulle vara fullt så användbar i anfallskrig, så är;
prot-1870--ak--0430;58;https://betalab.kb.se/prot-1870--ak--0430/prot_1870__ak__0430-058.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--ak--0430.xml#L4407;48;1;29;synes mer än tvifvelaktigt, huruvida det skall kunna vara eller blifva möj-;
prot-1870--ak--0430;58;https://betalab.kb.se/prot-1870--ak--0430/prot_1870__ak__0430-058.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1870/prot-1870--ak--0430.xml#L4407;48;1;38;"hvad man begär hos Kongl. Maj:t ens är något möjligt; och då slutligen";
prot-1871--ak--0415;11;https://betalab.kb.se/prot-1871--ak--0415/prot_1871__ak__0415-011.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0415.xml#L859;47;1;35;ett enda ställe, eller är det meningen att grunderna för tillämpningen;
prot-1871--ak--0415;11;https://betalab.kb.se/prot-1871--ak--0415/prot_1871__ak__0415-011.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0415.xml#L859;47;1;39;detsamma till handlingarne.;
prot-1871--ak--0415;11;https://betalab.kb.se/prot-1871--ak--0415/prot_1871__ak__0415-011.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0415.xml#L859;47;1;44;Kammaren, med ogillande af Utskottets uppfattning, ville låta vid Utskottets;
prot-1871--ak--0425;39;https://betalab.kb.se/prot-1871--ak--0425/prot_1871__ak__0425-039.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0425.xml#L2865;50;1;2;Den siste talaren synes mig vara i sin uppfattning af denna fråga;
prot-1871--ak--0425;39;https://betalab.kb.se/prot-1871--ak--0425/prot_1871__ak__0425-039.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0425.xml#L2865;50;1;26;en sådan likställighet är underkastad praktiska svårigheter, men jag för-;
prot-1871--ak--0425;39;https://betalab.kb.se/prot-1871--ak--0425/prot_1871__ak__0425-039.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0425.xml#L2865;50;1;45;norska allmänna kriminal-lagen som vår strafflag i allmänhet stadgar an-;
prot-1871--ak--0513;17;https://betalab.kb.se/prot-1871--ak--0513/prot_1871__ak__0513-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0513.xml#L1356;47;1;12;Utskottets hemställan och skulle bifallit ett ännu större anslag för ifråga-;
prot-1871--ak--0513;17;https://betalab.kb.se/prot-1871--ak--0513/prot_1871__ak__0513-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0513.xml#L1356;47;1;29;lugna mig i afseende på frågan om skyddstält, ber jag få erinra att, så;
prot-1871--ak--0513;17;https://betalab.kb.se/prot-1871--ak--0513/prot_1871__ak__0513-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871--ak--0513.xml#L1356;47;1;39;visar man icke nödvändigheten af ett anslag. Med anledning af den ärade;
prot-1871-urtima-ak--0915;2;https://betalab.kb.se/prot-1871-urtima-ak--0915/prot_1871_urtima_ak__0915-002.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-ak--0915.xml#L199;40;1;6;§ 4.;
prot-1871-urtima-ak--0915;2;https://betalab.kb.se/prot-1871-urtima-ak--0915/prot_1871_urtima_ak__0915-002.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-ak--0915.xml#L199;40;1;23;Herr Carl Ifvarsson . . . . . . . . . . . . . . . . . . . med 176 röster;yes
prot-1871-urtima-ak--0915;2;https://betalab.kb.se/prot-1871-urtima-ak--0915/prot_1871_urtima_ak__0915-002.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1871/prot-1871-urtima-ak--0915.xml#L199;40;1;39;C. T. Winkrans . . . . . . . . . . . . . . . . . .  “ 152 “;yes
prot-1872--ak--0422;71;https://betalab.kb.se/prot-1872--ak--0422/prot_1872__ak__0422-071.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--ak--0422.xml#L5262;39;1;13;Företogs till afgörande Stats-Utskottets memorial N:o 57, med förslag;
prot-1872--ak--0422;71;https://betalab.kb.se/prot-1872--ak--0422/prot_1872__ak__0422-071.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--ak--0422.xml#L5262;39;1;17;Punkten 1 yttrade:;
prot-1872--ak--0422;71;https://betalab.kb.se/prot-1872--ak--0422/prot_1872__ak__0422-071.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1872/prot-1872--ak--0422.xml#L5262;39;1;24;lagligen kan komma i fråga. Jag inskränker mig alltså till att yrka af-;
prot-1873--ak--0422;20;https://betalab.kb.se/prot-1873--ak--0422/prot_1873__ak__0422-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1873/prot-1873--ak--0422.xml#L1527;50;1;19;Sorselevägen.;
