protocol_id;x;facs;github;NROWS;NCOLS;row_to_check;content;tricky
prot-1960--ak--14;5;https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507;103;2;13;råd med den lokala fackorganisationen,;
prot-1960--ak--14;5;https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507;103;2;47;kunde få samförstånd mellan företags-;
prot-1960--ak--14;5;https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507;103;2;50;medling vid återanställning efter drift-;
prot-1960--ak--14;5;https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507;103;2;55;socialministern för svaret på min inter-;
prot-1960--ak--14;5;https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507;103;2;71;att få kvarstå i ett arbete, som ger dem;
prot-1960--ak--14;5;https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507;103;2;102;på socialministerns beskrivning I detta;
prot-1960--fk--12;56;https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693;102;2;11;nagivit, att de avstode från att rösta.;
prot-1960--fk--12;56;https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693;102;2;23;Herr Jacobsson begärde votering, i;
prot-1960--fk--12;56;https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693;102;2;24;svarad.;
prot-1960--fk--12;56;https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693;102;2;35;Vinner Nej, antages det förslag, som;
prot-1960--fk--12;56;https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693;102;2;64;Sedermera gjorde herr talmannen pro-;
prot-1960--fk--12;56;https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693;102;2;89;mannen förklarade, att enligt hans upp-;
prot-1961--ak--9;19;https://betalab.kb.se/prot-1961--ak--9/prot_1961__ak__9-019.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--9.xml#L1991;97;2;25;Sundbyberg till Östgöta luftvärnsrege-;
prot-1961--ak--9;19;https://betalab.kb.se/prot-1961--ak--9/prot_1961__ak__9-019.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--9.xml#L1991;97;2;43;jande. Vidare avser jag att uppdraga åt;
prot-1961--ak--9;19;https://betalab.kb.se/prot-1961--ak--9/prot_1961__ak__9-019.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--9.xml#L1991;97;2;63;också min förhoppning att det förslag;
prot-1961--ak--9;19;https://betalab.kb.se/prot-1961--ak--9/prot_1961__ak__9-019.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--9.xml#L1991;97;2;79;och Sollentuna, som nu har stora obe-;
prot-1961--ak--9;19;https://betalab.kb.se/prot-1961--ak--9/prot_1961__ak__9-019.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--9.xml#L1991;97;2;81;hag av flygningarna. en sådan omlägg-;
prot-1961--ak--9;19;https://betalab.kb.se/prot-1961--ak--9/prot_1961__ak__9-019.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--ak--9.xml#L1991;97;2;86;försvarsministern i interpellationssva-;
prot-1961--fk--21;33;https://betalab.kb.se/prot-1961--fk--21/prot_1961__fk__21-033.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--fk--21.xml#L3341;105;2;20;för en del av deras försörjning på ålder-;
prot-1961--fk--21;33;https://betalab.kb.se/prot-1961--fk--21/prot_1961__fk__21-033.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--fk--21.xml#L3341;105;2;30;II: 740 granskas och yrkas avslag på den;
prot-1961--fk--21;33;https://betalab.kb.se/prot-1961--fk--21/prot_1961__fk__21-033.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--fk--21.xml#L3341;105;2;33;veckling av de privata socialförsäkrings-;
prot-1961--fk--21;33;https://betalab.kb.se/prot-1961--fk--21/prot_1961__fk__21-033.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--fk--21.xml#L3341;105;2;52;den allmänna sjukförsäkringen, uttala-;
prot-1961--fk--21;33;https://betalab.kb.se/prot-1961--fk--21/prot_1961__fk__21-033.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--fk--21.xml#L3341;105;2;67;att kräva beslut om en avveckling av so-;
prot-1961--fk--21;33;https://betalab.kb.se/prot-1961--fk--21/prot_1961__fk__21-033.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961--fk--21.xml#L3341;105;2;74;Vad som är mera egendomligt är att;
prot-1961-höst-ak--28;6;https://betalab.kb.se/prot-1961-höst-ak--28/prot_1961_höst_ak__28-006.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961-höst-ak--28.xml#L598;98;2;24;och stängfång minst 1,000 Tunnland;
prot-1961-höst-ak--28;6;https://betalab.kb.se/prot-1961-höst-ak--28/prot_1961_höst_ak__28-006.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961-höst-ak--28.xml#L598;98;2;27;skogar och att då ändamålet helt och;
prot-1961-höst-ak--28;6;https://betalab.kb.se/prot-1961-höst-ak--28/prot_1961_höst_ak__28-006.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961-höst-ak--28.xml#L598;98;2;37;bestämdes att utgå efter de grunder;
prot-1961-höst-ak--28;6;https://betalab.kb.se/prot-1961-höst-ak--28/prot_1961_höst_ak__28-006.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961-höst-ak--28.xml#L598;98;2;38;som finnas bestämda i Kongl. Maj:ts;
prot-1961-höst-ak--28;6;https://betalab.kb.se/prot-1961-höst-ak--28/prot_1961_höst_ak__28-006.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961-höst-ak--28.xml#L598;98;2;43;len i Länet fått anvädas utan att an-;
prot-1961-höst-ak--28;6;https://betalab.kb.se/prot-1961-höst-ak--28/prot_1961_höst_ak__28-006.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1961/prot-1961-höst-ak--28.xml#L598;98;2;87;rinnande vattens begagnande allmänna;
prot-1962--ak--3;106;https://betalab.kb.se/prot-1962--ak--3/prot_1962__ak__3-106.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--ak--3.xml#L9634;101;2;2;Vid remiss av statsverkspropositionen m. m.;
prot-1962--ak--3;106;https://betalab.kb.se/prot-1962--ak--3/prot_1962__ak__3-106.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--ak--3.xml#L9634;101;2;11;skal ge honom rätt när han i denna;
prot-1962--ak--3;106;https://betalab.kb.se/prot-1962--ak--3/prot_1962__ak__3-106.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--ak--3.xml#L9634;101;2;14;vi skall gå in i tullunionen med Rom-;
prot-1962--ak--3;106;https://betalab.kb.se/prot-1962--ak--3/prot_1962__ak__3-106.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--ak--3.xml#L9634;101;2;19;ke på att Sverige skulle kunna pres-;
prot-1962--ak--3;106;https://betalab.kb.se/prot-1962--ak--3/prot_1962__ak__3-106.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--ak--3.xml#L9634;101;2;62;att det sätt på vilket han debaterrar;
prot-1962--ak--3;106;https://betalab.kb.se/prot-1962--ak--3/prot_1962__ak__3-106.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1962/prot-1962--ak--3.xml#L9634;101;2;82;peka att ja aldrig har uttryckt mig så;
