protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1960/prot-1960--ak--014.xml	5	https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507	103	2	13	råd med den lokala fackorganisationen,		råd med den lokala fackorganisationen,	0
data/1960/prot-1960--ak--014.xml	5	https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507	103	2	47	kunde få samförstånd mellan företags-		kunde få samförstånd mellan företagsl	1
data/1960/prot-1960--ak--014.xml	5	https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507	103	2	50	medling vid återanställning efter drift-		medling vid återanställning efter drifti	1
data/1960/prot-1960--ak--014.xml	5	https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507	103	2	55	socialministern för svaret på min inter-		socialministern för svaret på min interp	1
data/1960/prot-1960--ak--014.xml	5	https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507	103	2	71	att få kvarstå i ett arbete, som ger dem		att få kvarstå i ett arbete, som ger dem	0
data/1960/prot-1960--ak--014.xml	5	https://betalab.kb.se/prot-1960--ak--14/prot_1960__ak__14-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--ak--14.xml#L507	103	2	102	på socialministerns beskrivning I detta		på socialministerns beskrivning i detta	0
data/1960/prot-1960--fk--012.xml	56	https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693	102	2	11	nagivit, att de avstode från att rösta.		nagivit, att de avstode från att rösta.	0
data/1960/prot-1960--fk--012.xml	56	https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693	102	2	23	Herr Jacobsson begärde votering, i		herr jacobsson begärde votering, i	0
data/1960/prot-1960--fk--012.xml	56	https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693	102	2	24	svarad.		ja;	6
data/1960/prot-1960--fk--012.xml	56	https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693	102	2	35	Vinner Nej, antages det förslag, som		vinner nej, antages det förslag, som	0
data/1960/prot-1960--fk--012.xml	56	https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693	102	2	64	Sedermera gjorde herr talmannen pro-		sedermera gjorde herr talmannen prop	1
data/1960/prot-1960--fk--012.xml	56	https://betalab.kb.se/prot-1960--fk--12/prot_1960__fk__12-056.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1960/prot-1960--fk--12.xml#L5693	102	2	89	mannen förklarade, att enligt hans upp-		mannen förklarade, att enligt hans uppf	1
