protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1920/prot-1920--ak--027.xml	55	https://betalab.kb.se/prot-1920--ak--27/prot_1920__ak__27-055.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--27.xml#L4509	49	1	21	kan se, all anledning att fortsätta på den vägen, och jag vill säga		kan se, all anledning att fortsätta på den vägen, och jag vill säga	0
data/1920/prot-1920--ak--027.xml	55	https://betalab.kb.se/prot-1920--ak--27/prot_1920__ak__27-055.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--27.xml#L4509	49	1	38	Det synes mig, som om man I dag ville vortse från det vä-		det synes mig, som om man i dag ville bortse från det väs	2
data/1920/prot-1920--ak--027.xml	55	https://betalab.kb.se/prot-1920--ak--27/prot_1920__ak__27-055.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--27.xml#L4509	49	1	48	Jag vill dock hoppas, att riksdagen icke skall härvidlag alltför		jag vill dock hoppas, att riksdagen icke skall härvidlag alltför	0
data/1920/prot-1920--ak--059.xml	61	https://betalab.kb.se/prot-1920--ak--59/prot_1920__ak__59-061.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--59.xml#L4882	48	1	10	den grupp, som mest behövert hjälp. De mest behjärtansvärda bland		 den grupp, som mest behöver hjälp. de mest behjärtansvärda bland	2
data/1920/prot-1920--ak--059.xml	61	https://betalab.kb.se/prot-1920--ak--59/prot_1920__ak__59-061.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--59.xml#L4882	48	1	14	Jag ber också få påpeka att dyrtidstilläggen för pensionärerna 		jag ber också få påpeka, att dyrtidstilläggen för pensionärern	2
data/1920/prot-1920--ak--059.xml	61	https://betalab.kb.se/prot-1920--ak--59/prot_1920__ak__59-061.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--ak--59.xml#L4882	48	1	43	mina herrar! Den föregående ärade talaren riktade en vädjan, till		mina herrar! den föregående ärade talaren riktade en vädjan, till	0
data/1920/prot-1920--fk--062.xml	69	https://betalab.kb.se/prot-1920--fk--62/prot_1920__fk__62-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--fk--62.xml#L5600	31	1	14	nr 4, i anledning av Kungl. Maj:ts proposition med förslag till		nr 4, i anledning av kungl. maj:ts proposition med förslag till	0
data/1920/prot-1920--fk--062.xml	69	https://betalab.kb.se/prot-1920--fk--62/prot_1920__fk__62-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--fk--62.xml#L5600	31	1	27	Kammarens sammanträde avslutades kl 7.43 e. m.		kammarens sammanträde avslutades kl. 7,43 e. m	3
data/1920/prot-1920--fk--062.xml	69	https://betalab.kb.se/prot-1920--fk--62/prot_1920__fk__62-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1920/prot-1920--fk--62.xml#L5600	31	1	29	In fidem		in fidem	0
data/1921/prot-1921--ak--015.xml	12	https://betalab.kb.se/prot-1921--ak--15/prot_1921__ak__15-012.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--15.xml#L992	48	1	2	sårande att på detta sätt anses som en mindervärdig person ty män-		sårande att på detta sätt anses som en mindervärdig person, ty män	2
