protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1867/prot-1867--ak--0130.xml	8	https://betalab.kb.se/prot-1867--ak--0130/prot_1867__ak__0130-008.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0130.xml#L713	32	1	17	Utskottet; och den torde nu rättast böra till ett tillfälligt Utskott hän-		utskottet; och den torde nu rättast böra till ett tillfälligt utskott hänv	1
data/1867/prot-1867--ak--0130.xml	8	https://betalab.kb.se/prot-1867--ak--0130/prot_1867__ak__0130-008.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0130.xml#L713	32	1	25	Utskott möjligen ega anspråk på handläggningen af ämnet, så tror jag		utskott möjligen ega anspråk på handläggningen af ämnet, så tror jag	0
data/1867/prot-1867--ak--0130.xml	8	https://betalab.kb.se/prot-1867--ak--0130/prot_1867__ak__0130-008.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0130.xml#L713	32	1	26	det för tvistens slitande vara lämpligast, om motionen hänvisades till be-		det för tvistens slitande vara lämpligast, om motionen hänvisades till beh	1
data/1867/prot-1867--ak--0309.xml	43	https://betalab.kb.se/prot-1867--ak--0309/prot_1867__ak__0309-043.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0309.xml#L3392	49	1	8	att man snarare kan säga, att urbilderna blifvit öfverträffade än tvärtom,		att man snarare kan säga, att urbilderna blifvit öfverträffade än tvärtom,	0
data/1867/prot-1867--ak--0309.xml	43	https://betalab.kb.se/prot-1867--ak--0309/prot_1867__ak__0309-043.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0309.xml#L3392	49	1	24	bland annat, innehöllo, att inköp borde ske af utmärkta arbeten i både		bland annat, innehöllo, att inköp borde ske af utmärkta arbeten i både	0
data/1867/prot-1867--ak--0309.xml	43	https://betalab.kb.se/prot-1867--ak--0309/prot_1867__ak__0309-043.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0309.xml#L3392	49	1	46	anstalter utöfvade en skadlig inverkan på folket. Under åberopande af		anstalter utöfvade en skadlig inverkan på folket. under åberopande af	0
data/1867/prot-1867--ak--0412.xml	64	https://betalab.kb.se/prot-1867--ak--0412/prot_1867__ak__0412-064.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0412.xml#L5077	44	1	13	jag deremot tror mig vara viss uppå, att förordningen icke innehåller en		jag deremot tror mig vara viss uppå, att förordningen icke innehåller en	0
data/1867/prot-1867--ak--0412.xml	64	https://betalab.kb.se/prot-1867--ak--0412/prot_1867__ak__0412-064.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0412.xml#L5077	44	1	24	att något fullständiga Herr Björcks yttrande. Jag kan nemligen be-		att något fullständiga herr björcks yttrande. jag kan nemligen bes	1
data/1867/prot-1867--ak--0412.xml	64	https://betalab.kb.se/prot-1867--ak--0412/prot_1867__ak__0412-064.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0412.xml#L5077	44	1	38	bankoreglemente skall oförändradt bibehållas,		bankoreglemente skall oförändradt bibehållas,	0
data/1867/prot-1867--ak--0417.xml	26	https://betalab.kb.se/prot-1867--ak--0417/prot_1867__ak__0417-026.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1867/prot-1867--ak--0417.xml#L2092	42	1	25	Vidare anfördes ej; och Utskottets hemställande afslogs af Kammaren,		vidare anfördes ej; och utskottets hemställande afslogs af kammaren,	0
