protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1970/prot-1970--ak--018.xml	92	https://betalab.kb.se/prot-1970--ak--18/prot_1970__ak__18-093.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--18.xml#L9421	99	2	16	ville deras väl och försvarade deras		ville deras väl och försvarade deras	0
data/1970/prot-1970--ak--018.xml	92	https://betalab.kb.se/prot-1970--ak--18/prot_1970__ak__18-093.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--18.xml#L9421	99	2	35	av utskottet — det är min mening som		av utskottet - det är min mening som	0
data/1970/prot-1970--ak--018.xml	92	https://betalab.kb.se/prot-1970--ak--18/prot_1970__ak__18-093.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--18.xml#L9421	99	2	50	fattning, och det är när han påstår att		fattning, och det är när han påstår att	0
data/1970/prot-1970--ak--018.xml	92	https://betalab.kb.se/prot-1970--ak--18/prot_1970__ak__18-093.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--18.xml#L9421	99	2	52	bra som det är. Det står ingenstans efter		bra som det är. det står ingenstans efter	0
data/1970/prot-1970--ak--018.xml	92	https://betalab.kb.se/prot-1970--ak--18/prot_1970__ak__18-093.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--18.xml#L9421	99	2	68	Om herr Nilsson i Agnäs minns det		om herr nilsson i agnäs minns det	0
data/1970/prot-1970--ak--018.xml	92	https://betalab.kb.se/prot-1970--ak--18/prot_1970__ak__18-093.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--ak--18.xml#L9421	99	2	85	rande med att påpeka att den mening		rande med att påpeka att den mening	0
data/1970/prot-1970--fk--011.xml	19	https://betalab.kb.se/prot-1970--fk--11/prot_1970__fk__11-019.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--fk--11.xml#L1846	102	2	4	drabbar enskilda och samhället som kan		drabbar enskilda och samhället som kan	0
data/1970/prot-1970--fk--011.xml	19	https://betalab.kb.se/prot-1970--fk--11/prot_1970__fk__11-019.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--fk--11.xml#L1846	102	2	8	kronor som har yrkats i mittenmotio-		kronor som har yrkats i mittenmotion	1
data/1970/prot-1970--fk--011.xml	19	https://betalab.kb.se/prot-1970--fk--11/prot_1970__fk__11-019.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--fk--11.xml#L1846	102	2	40	vakningen. Rikspolisstyrelsen vitsordar		vakningen. rikspolisstyrelsen vitsordar	0
data/1970/prot-1970--fk--011.xml	19	https://betalab.kb.se/prot-1970--fk--11/prot_1970__fk__11-019.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1970/prot-1970--fk--11.xml#L1846	102	2	58	koptrar under vissa perioder av inten-		koptrar under vissa perioder av intens	1
