protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1910/prot-1910--ak--021.xml	25	https://betalab.kb.se/prot-1910--ak--21/prot_1910__ak__21-025.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--21.xml#L1930	46	1	6	Jag ber därför, herr talman, att af anförda skäl för min		jag ber därför, herr talman, att af anförda skäl för min	0
data/1910/prot-1910--ak--021.xml	25	https://betalab.kb.se/prot-1910--ak--21/prot_1910__ak__21-025.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--21.xml#L1930	46	1	8	Med herr Meurling förenade sig herrar Gustafsson i Mjölby,		med herr meurling förenade sig herrar gustafsson i mjölby,	0
data/1910/prot-1910--ak--021.xml	25	https://betalab.kb.se/prot-1910--ak--21/prot_1910__ak__21-025.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--21.xml#L1930	46	1	33	ur sikte, att man verkligen behöfver ett skydd både för den enes		ur sikte, att man verkligen behöfver ett skydd både för den enes	0
data/1910/prot-1910--ak--051.xml	32	https://betalab.kb.se/prot-1910--ak--51/prot_1910__ak__51-032.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--51.xml#L2886	52	1	14	Nu är ju emellertid ställningen ute i landet så fullständigt olika,		nu är ju emellertid ställningen ute i landet så fullständigt olika,	0
data/1910/prot-1910--ak--051.xml	32	https://betalab.kb.se/prot-1910--ak--51/prot_1910__ak__51-032.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--51.xml#L2886	52	1	27	industribefolkning måste konsumera en stor del af den spannmål , som		 industribefolkning måste konsumera en stor del af den spannmål, som	2
data/1910/prot-1910--ak--051.xml	32	https://betalab.kb.se/prot-1910--ak--51/prot_1910__ak__51-032.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--51.xml#L2886	52	1	31	Nu är det ju vidare redan förut under diskussionen påpekadt, icke		nu är det ju vidare redan förut under diskussionen påpekadt, icke	0
data/1911/prot-1911--ak--030.xml	69	https://betalab.kb.se/prot-1911--ak--30/prot_1911__ak__30-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--30.xml#L5557	46	1	2	förbundna olika rättigheter och skyldigheter. Endast för Skåne		förbundna olika rättigheter och skyldigheter. endast för skåne	0
data/1911/prot-1911--ak--030.xml	69	https://betalab.kb.se/prot-1911--ak--30/prot_1911__ak__30-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--30.xml#L5557	46	1	31	Af herr statsrådets svar framgår, att det funnes två särskilda		af herr statsrådets svar framgår, att det funnes två särskilda	0
data/1911/prot-1911--ak--030.xml	69	https://betalab.kb.se/prot-1911--ak--30/prot_1911__ak__30-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--30.xml#L5557	46	1	36	mot vederbörande patronatsrättsinnehafvare för att förmå dem att		mot vederbörande patronatsrättsinnehafvare för att förmå dem att	0
data/1911/prot-1911--ak--042.xml	38	https://betalab.kb.se/prot-1911--ak--42/prot_1911__ak__42-038.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--42.xml#L3031	44	1	4	återremittera ärendet till utskottet liksom förut gjorts i Första		återremittera ärendet till utskottet liksom förut gjorts i första	0
data/1911/prot-1911--ak--042.xml	38	https://betalab.kb.se/prot-1911--ak--42/prot_1911__ak__42-038.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--42.xml#L3031	44	1	11	Lagutskottets utlåtande, nr 45, i anledning af Kungl. Maj:ts		lagutskottets utlåtande, nr 45, i anledning af kungl. maj:ts	0
data/1911/prot-1911--ak--042.xml	38	https://betalab.kb.se/prot-1911--ak--42/prot_1911__ak__42-038.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--42.xml#L3031	44	1	17	marens andra tillfälliga utskotts utlåtande, nr 8, med anledning		marens andra tillfälliga utskotts utlåtande, nr 8, med anledning	0
data/1911/prot-1911--ak--054.xml	69	https://betalab.kb.se/prot-1911--ak--54/prot_1911__ak__54-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--54.xml#L5330	47	1	5	anse det vara riktigt och rimligt, att personer gå som skolpojkar		anse det vara riktigt och rimligt, att personer gå som skolpojkar	0
data/1911/prot-1911--ak--054.xml	69	https://betalab.kb.se/prot-1911--ak--54/prot_1911__ak__54-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--54.xml#L5330	47	1	20	Jag skall be herr Starbäck vara fullkomligt lugn beträffande		jag skall be herr starbäck vara fullkomligt lugn beträffande	0
data/1911/prot-1911--ak--054.xml	69	https://betalab.kb.se/prot-1911--ak--54/prot_1911__ak__54-069.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1911/prot-1911--ak--54.xml#L5330	47	1	21	byggmästare och sådana arkitekter, som utbildats vid de lägre		byggmästare och sådana arkitekter, som utbildats vid de lägre	0
data/1912/prot-1912--ak--016.xml	72	https://betalab.kb.se/prot-1912--ak--16/prot_1912__ak__16-072.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1912/prot-1912--ak--16.xml#L6590	49	1	9	garna afsedda, under tiden från och med den 11 juli till och med		garna afsedda, under tiden från och med den 11 juli till och med	0
data/1912/prot-1912--ak--016.xml	72	https://betalab.kb.se/prot-1912--ak--16/prot_1912__ak__16-072.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1912/prot-1912--ak--16.xml#L6590	49	1	20	dagar, som ofvan i detta mom. Sägs. Sådan vämpliktig äger att så-		dagar, som ofvan i detta mom. sägs. sådan värnpliktig äger att så	3
data/1912/prot-1912--ak--016.xml	72	https://betalab.kb.se/prot-1912--ak--16/prot_1912__ak__16-072.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1912/prot-1912--ak--16.xml#L6590	49	1	49	än år 1912 och ej innefattas I det I mom. 1 gifna stadgande, så ock		än år 1912 och ej innefattas i det i mom. 1 gifna stadgande, så ock	0
data/1912/prot-1912--ak--008.xml	49	https://betalab.kb.se/prot-1912--ak--8/prot_1912__ak__8-049.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1912/prot-1912--ak--8.xml#L3680	47	1	8	heters läsare väl till historien om kronodomänen Kastelle-		heters läsare väl till historien om kronodomänen kastelleg	1
data/1912/prot-1912--ak--008.xml	49	https://betalab.kb.se/prot-1912--ak--8/prot_1912__ak__8-049.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1912/prot-1912--ak--8.xml#L3680	47	1	21	för torparna nya kontraktm hvilka innehålla rena orimligheter,		för torparna nya kontrakt, hvilka innehålla rena orimligheter,	1
data/1912/prot-1912--ak--008.xml	49	https://betalab.kb.se/prot-1912--ak--8/prot_1912__ak__8-049.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1912/prot-1912--ak--8.xml#L3680	47	1	26	sedan inte få något förrän kl. 12-1, hvarefter de skulle få		sedan inte få något förrän kl. 12-1, hvarefter de skulle få	0
data/1913/prot-1913--ak--054.xml	7	https://betalab.kb.se/prot-1913--ak--54/prot_1913__ak__54-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1913/prot-1913--ak--54.xml#L601	46	1	11	Chefen för finansdepartementet herr statsrådet friherre Adel-		chefen för finansdepartementet herr statsrådet friherre adels	1
data/1913/prot-1913--ak--054.xml	7	https://betalab.kb.se/prot-1913--ak--54/prot_1913__ak__54-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1913/prot-1913--ak--54.xml#L601	46	1	27	peka, att anledningen till den ovilja, som förefinnes mot denna		peka, att anledningen till den ovilja, som förefinnes mot denna	0
data/1913/prot-1913--ak--054.xml	7	https://betalab.kb.se/prot-1913--ak--54/prot_1913__ak__54-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1913/prot-1913--ak--54.xml#L601	46	1	43	tillämpas så, att den blir fullt rättvis. Med det skälet, att skatten		tillämpas så, att den blir fullt rättvis. med det skälet, att skatten	0
data/1914/prot-1914-a-ak--014.xml	4	https://betalab.kb.se/prot-1914-a-ak--14/prot_1914_a_ak__14-004.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1914/prot-1914-a-ak--14.xml#L365	48	1	11	eller upphävande av viss slags lag.		eller upphävande av viss slags lag.	0
data/1914/prot-1914-a-ak--014.xml	4	https://betalab.kb.se/prot-1914-a-ak--14/prot_1914_a_ak__14-004.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1914/prot-1914-a-ak--14.xml#L365	48	1	16	Jag ber att få yrka bifall till utskottets hemställan.		jag ber att få yrka bifall till utskottets hemställan.	0
data/1914/prot-1914-a-ak--014.xml	4	https://betalab.kb.se/prot-1914-a-ak--14/prot_1914_a_ak__14-004.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1914/prot-1914-a-ak--14.xml#L365	48	1	41	Herr Lindqvist i Stockholm: Herr talman! Då jag		herr lindqvist i stockholm:	20
data/1914/prot-1914-a-ak--021.xml	9	https://betalab.kb.se/prot-1914-a-ak--21/prot_1914_a_ak__21-009.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1914/prot-1914-a-ak--21.xml#L768	48	1	9	av utskottets motivering.		av utskottets motivering.	0
data/1914/prot-1914-a-ak--021.xml	9	https://betalab.kb.se/prot-1914-a-ak--21/prot_1914_a_ak__21-009.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1914/prot-1914-a-ak--21.xml#L768	48	1	19	dessa medel ur folkets fickor och mämnar dem till de förmögnaste av		dessa medel ur folkets fickor och lämnar dem till de förmögnaste av	1
data/1914/prot-1914-a-ak--021.xml	9	https://betalab.kb.se/prot-1914-a-ak--21/prot_1914_a_ak__21-009.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1914/prot-1914-a-ak--21.xml#L768	48	1	31	med en mun förklara att, för icke denna industri denna tullhöjning,		med en mun förklara att, får icke denna industri denna tullhöjning,	1
data/1915/prot-1915--fk--024.xml	18	https://betalab.kb.se/prot-1915--fk--24/prot_1915__fk__24-018.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1915/prot-1915--fk--24.xml#L1525	46	1	2	med goda motiv, för en uppfattning, som utskottet icke har.		med goda motiv, för en uppfattning, som utskottet icke har.	0
data/1915/prot-1915--fk--024.xml	18	https://betalab.kb.se/prot-1915--fk--24/prot_1915__fk__24-018.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1915/prot-1915--fk--24.xml#L1525	46	1	6	utskottet, då kammaren vet, hurudan utskottets ställning till		utskottet, då kammaren vet, hurudan utskottets ställning till	0
