protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1880/prot-1880--ak--019.xml	0	https://betalab.kb.se/prot-1880--ak--19/prot_1880__ak__19-000.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--19.xml#L61	27	1	15	Föredrogos och bordlades för andra gången:		föredrogos och bordlades för andra gången:	0
data/1880/prot-1880--ak--019.xml	0	https://betalab.kb.se/prot-1880--ak--19/prot_1880__ak__19-000.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--19.xml#L61	27	1	22	ledning af Kongl. Maj:ts nådiga proposition med förslag till förordning		ledning af kongl. maj:ts nådiga proposition med förslag till förordning	0
data/1880/prot-1880--ak--019.xml	0	https://betalab.kb.se/prot-1880--ak--19/prot_1880__ak__19-000.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--19.xml#L61	27	1	25	Herr Thomasson, som begärt ordet för att framställa förslag rö-		herr thomasson, som begärt ordet för att framställa förslag rör	1
data/1880/prot-1880--ak--046.xml	7	https://betalab.kb.se/prot-1880--ak--46/prot_1880__ak__46-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--46.xml#L583	49	1	19	något tidigare än genom afskedstagande kunde komma i åtnjutande.		något tidigare än genom afskedstagande kunde komma i åtnjutande.	0
data/1880/prot-1880--ak--046.xml	7	https://betalab.kb.se/prot-1880--ak--46/prot_1880__ak__46-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--46.xml#L583	49	1	32	andra, ja mången gång icke ens från den ena månaden till den andra,		andra, ja mången gång icke ens från den ena månaden till den andra,	0
data/1880/prot-1880--ak--046.xml	7	https://betalab.kb.se/prot-1880--ak--46/prot_1880__ak__46-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1880/prot-1880--ak--46.xml#L583	49	1	46	utredning kan hinna blifva färdig. Jag tror ej detta vore rättvist,		utredning kan hinna blifva färdig. jag tror ej detta vore rättvist,	0
data/1881/prot-1881--ak--020.xml	7	https://betalab.kb.se/prot-1881--ak--20/prot_1881__ak__20-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--20.xml#L563	49	1	5	tets Herrar ledamöter. Ty huru skulle väl något annat kunna vara		tets herrar ledamöter. ty huru skulle väl något annat kunna vara	0
data/1881/prot-1881--ak--020.xml	7	https://betalab.kb.se/prot-1881--ak--20/prot_1881__ak__20-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--20.xml#L563	49	1	14	Friherre Fock: För min del tillhör jag dem, som med stor tve-		för min del tillhör jag dem, som med stor tvekan vilja förord	31
data/1881/prot-1881--ak--020.xml	7	https://betalab.kb.se/prot-1881--ak--20/prot_1881__ak__20-007.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--20.xml#L563	49	1	39	ämne icke blott för tillverkning af sprit, utan äfven för tillverkning		ämne icke blott för tillverkning af sprit, utan äfven för tillverkning	0
data/1881/prot-1881--ak--031.xml	27	https://betalab.kb.se/prot-1881--ak--31/prot_1881__ak__31-027.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--31.xml#L2297	49	1	12	framställning om beredande af plats å holmen för ett nytt bankhus		framställning om beredande af plats å holmen för ett nytt bankhus	0
data/1881/prot-1881--ak--031.xml	27	https://betalab.kb.se/prot-1881--ak--31/prot_1881__ak__31-027.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--31.xml#L2297	49	1	15	vande och ett initiativ i frågan förefinnes naturligtvis en väsentlig		vande och ett initiativ i frågan förefinnes naturligtvis en väsentlig	0
